Jahr;WP;Coder;V1a;V1b1;V1b2;V1b3;V1c;V1d;V1e;V1g;V1h;V2;V3;V4;V12;V12b;V12c;Notes;V13;V5;V5a;V6a;V6b;V7;V8a;V8b;V8c;V8d;V9a;V9b;V9c;V9z;V10a;V10b;V10b1;V10b2;V10c;V11a;V11b;V11c;V14;Note.V14;V15;V16;V16a;V17;V17a;Anm.;V19;V20;V21;Anmerkung
2004;15;3;Hydro Aluminium Deutschland GmbH;Mock. Thomas;Pawlick, Irmtraut;NA;2;NA;NA;http://www.hydro.com/de/Deutschland/Uber-uns/Organisation/Hydro-Aluminium-Deutschland-GmbH/;NA;7;NA;1381;2;1;12;NA;0;20040209;9. Februar 2004 - Treibhausgas-Emissionshandelsgesetz (Drs. 15/2328);17;7;1;2;NA;1;1;9;19;NA;"Treibhausgas-Emissionshandelsgesetz; Emissionszertifikat; Rechtsangleichung in der EU:

Schaffung der Voraussetzung zur Errichtung eines gemeinschaftsweiten Emissionshandelssystems: Genehmigung und Überwachung von Emissionen, Berechtigung und Zuteilung, Handel mit Berechtigungen, Sanktionen";2;15/2328;15/2681;Gesetz über den Handel mit Berechtigungen zur Emission von Treibhausgasen (Treibhausgas-Emissionshandelsgesetz - TEHG);2;NA;NA;NA;4;NA;15019341;0;3;10;13;"(Zählung des Gesamtumfangs der Spalten, nicht Änderungen; diese sind nicht ersichtlich; ohne Anhänge)";NA;NA;;NA
2004;15;4;Christlicher Gewerkschaftsbund Deutschlands;Stock, Martin;NA;NA;1;NA;CGB;www.cgb.info;NA;1;12;1389;2;1;13;NA;1;20040920;Organisationsreform in der GRV;8;5;1;2;NA;4;1;4;NA;NA;"Gesetzliche Rentenversicherung Verbesserung der Wirtschaftlichkeit und Effektivität der Rentenversicherung: Senkung der Verwaltungs- und Verfahrenskosten innerhalb von 5 Jahren um 10 v.H., Stärkung der Serviceorientierung der Rentenversicherungsträger, Zusammenfassung der Arbeiterrenten- und Angestelltenversicherung unter dem neuen Namen ""Deutsche Rentenversicherung"", Zuordnung der Versicherten im Verhältnis von 55 v.H. (Regionalträger) zu 40 v.H. (Deutsche Rentenversicherung Bund) und zu 5 v.H. (Deutsche Rentenversicherung Knappschaft-Bahn-See), Zusammenschluss des Verbandes Deutscher Rentenversicherungsträger e.V. (VDR) und der Bundesversicherungsanstalt für Angestellte (BfA) zur Deutschen Rentenversicherung Bund mit verbindlicher Entscheidungskompetenz gegenüber den Trägern, Reduzierung der Zahlungsströme zwischen den Rentenversicherungsträgern, Erhalt der finanziellen Eigenständigkeit der Träger, Wegfall der Differenzierung nach Arbeitern und Angestellten für die Arbeitgeber beim Beitragseinzug, Verpflichtung aller Rentenversicherungsträger zur Durchführung eines Leistungsvergleichs (Benchmarking) der Qualitäts- und Leistungsdaten, Reduzierung der Zahl der Bundesträger von 4 auf 2, Zusammenschlüsse von Regionalträgern; Gesetz zur Errichtung der Deutschen Rentenversicherung Bund und der Deutschen Rentenversicherung Knappschaft-Bahn-See als Art. 82, Gesetz zu Übergangsregelungen zur Organisationsreform in der gesetzlichen Rentenversicherung als Art. 83 und Gesetz zur Abgaben- und Gerichtskostenbefreiung im Rahmen der Organisationsreform in der gesetzlichen Rentenversicherung als Art. 84 der Vorlage; Änderung von 56 Gesetzen und 23 Verordnungen, Aufhebung von 2 Gesetzen";2;15/3654;15/3824;Entwurf eines Gesetzes zur Organisationsreform in der gesetzlichen Rentenversicherung (RVOrgG);1;NA;NA;NA;2;NA;15019448;86;14;103;6;NA;NA;NA;;NA
2004;15;3;Deutscher Industrie- und Handelskammertag e.V.;Müller, Dr. Tibor;NA;NA;1;NA;DIHK;www.dihk.de;Büro Brüssel;1;21;1;2;1;13;NA;1;20041108;"8. November 2004 - ""REACH"" (Ratsdok.-Nr. 15409/03)";17;7;1;1;1;NA;1;9;15;19;"REACH; Chemikalie; Schadstoff:";NA;NA;NA;NA;NA;Ratsdok.-Nr. 15409/03 incl. Anhänge (ADD 1 bis ADD 6);NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA
2004;15;4;Deutscher Gewerkschaftsbund;Biermann;NA;NA;1;NA;DGB;www.dgb.de;NA;1;11;26;2;1;14;NA;1;20040906;Postpersonalrechtsgesetz;21;2;1;2;NA;4;1;6;NA;NA;"Änderung versch. §§ Postpersonalrechtsgesetz: Verbesserung der Wettbewerbsfähigkeit der Postnachfolgeunternehmen Deutsche Post, Deutsche Postbank und Deutsche Telekom durch Flexibilisierung des Dienstrechts der dort beschäftigten Beamten, u.a. Möglichkeit der Zuweisung von Tätigkeiten bei Tochterunternehmen und Erlass von Entgeltregelungen durch Rechtsverordnung, die den Sonderzahlungs- und Entgeltregelungen entsprechen; Änderung § 2 Verordnung über die Gewährung von Mehrarbeitsvergütung für Beamte";1;15/3404;15/3732;Entwurf eines Ersten Gesetzes zur Änderung des Postpersonalrechtsgesetzes;1;NA;NA;NA;2;NA;15019438;5;2;05. Mai;2;NA;NA;NA;;NA
2004;15;4;Vereinte Dienstleistungsgewerkschaft e.V.;Weber, Klaus;Wehner, Ewald;NA;1;NA;ver.di;http://www.verdi.de/;NA;1;11;75;2;1;14;NA;1;20040906;Postpersonalrechtsgesetz;21;2;1;2;NA;4;1;6;NA;NA;"Änderung versch. §§ Postpersonalrechtsgesetz: Verbesserung der Wettbewerbsfähigkeit der Postnachfolgeunternehmen Deutsche Post, Deutsche Postbank und Deutsche Telekom durch Flexibilisierung des Dienstrechts der dort beschäftigten Beamten, u.a. Möglichkeit der Zuweisung von Tätigkeiten bei Tochterunternehmen und Erlass von Entgeltregelungen durch Rechtsverordnung, die den Sonderzahlungs- und Entgeltregelungen entsprechen; Änderung § 2 Verordnung über die Gewährung von Mehrarbeitsvergütung für Beamte";1;15/3404;15/3732;Entwurf eines Ersten Gesetzes zur Änderung des Postpersonalrechtsgesetzes;1;NA;NA;NA;2;NA;15019438;5;2;05. Mai;2;NA;NA;NA;;NA
2004;15;4;dbb beamtenbund und tarifunion;Geyer, Volker;Loosen, Robert;NA;2;NA;DBB;http://www.dbb.de/;NA;1;12;164;2;1;14;NA;1;20040906;Postpersonalrechtsgesetz;21;2;1;2;NA;4;1;6;NA;NA;"Änderung versch. §§ Postpersonalrechtsgesetz: Verbesserung der Wettbewerbsfähigkeit der Postnachfolgeunternehmen Deutsche Post, Deutsche Postbank und Deutsche Telekom durch Flexibilisierung des Dienstrechts der dort beschäftigten Beamten, u.a. Möglichkeit der Zuweisung von Tätigkeiten bei Tochterunternehmen und Erlass von Entgeltregelungen durch Rechtsverordnung, die den Sonderzahlungs- und Entgeltregelungen entsprechen; Änderung § 2 Verordnung über die Gewährung von Mehrarbeitsvergütung für Beamte";1;15/3404;15/3732;Entwurf eines Ersten Gesetzes zur Änderung des Postpersonalrechtsgesetzes;1;NA;NA;NA;2;NA;15019438;5;2;05. Mai;2;NA;NA;NA;;NA
2004;15;4;Christlicher Gewerkschaftsbund Deutschlands;Rehm,;NA;NA;1;NA;CGB;www.cgb.info;NA;1;12;1389;2;1;14;NA;1;20040906;Postpersonalrechtsgesetz;21;2;1;2;NA;4;1;6;NA;NA;"Änderung versch. §§ Postpersonalrechtsgesetz: Verbesserung der Wettbewerbsfähigkeit der Postnachfolgeunternehmen Deutsche Post, Deutsche Postbank und Deutsche Telekom durch Flexibilisierung des Dienstrechts der dort beschäftigten Beamten, u.a. Möglichkeit der Zuweisung von Tätigkeiten bei Tochterunternehmen und Erlass von Entgeltregelungen durch Rechtsverordnung, die den Sonderzahlungs- und Entgeltregelungen entsprechen; Änderung § 2 Verordnung über die Gewährung von Mehrarbeitsvergütung für Beamte";1;15/3404;15/3732;Entwurf eines Ersten Gesetzes zur Änderung des Postpersonalrechtsgesetzes;1;NA;NA;NA;2;NA;15019438;5;2;05. Mai;2;NA;NA;NA;;NA
2004;15;4;Konzernbetriebsrat der Deutschen Post;NA;NA;NA;2;NA;NA;NA;NA;1;13;1391;2;1;14;NA;1;20040906;Postpersonalrechtsgesetz;21;2;1;2;NA;4;1;6;NA;NA;"Änderung versch. §§ Postpersonalrechtsgesetz: Verbesserung der Wettbewerbsfähigkeit der Postnachfolgeunternehmen Deutsche Post, Deutsche Postbank und Deutsche Telekom durch Flexibilisierung des Dienstrechts der dort beschäftigten Beamten, u.a. Möglichkeit der Zuweisung von Tätigkeiten bei Tochterunternehmen und Erlass von Entgeltregelungen durch Rechtsverordnung, die den Sonderzahlungs- und Entgeltregelungen entsprechen; Änderung § 2 Verordnung über die Gewährung von Mehrarbeitsvergütung für Beamte";1;15/3404;15/3732;Entwurf eines Ersten Gesetzes zur Änderung des Postpersonalrechtsgesetzes;1;NA;NA;NA;2;NA;15019438;5;2;05. Mai;2;NA;NA;NA;;NA
2004;15;4;Sterzel, Prof. Dr.;NA;NA;NA;1;NA;NA;NA;NA;3;NA;1393;2;1;14;NA;1;20040906;Postpersonalrechtsgesetz;21;2;1;2;NA;4;1;6;NA;NA;"Änderung versch. §§ Postpersonalrechtsgesetz: Verbesserung der Wettbewerbsfähigkeit der Postnachfolgeunternehmen Deutsche Post, Deutsche Postbank und Deutsche Telekom durch Flexibilisierung des Dienstrechts der dort beschäftigten Beamten, u.a. Möglichkeit der Zuweisung von Tätigkeiten bei Tochterunternehmen und Erlass von Entgeltregelungen durch Rechtsverordnung, die den Sonderzahlungs- und Entgeltregelungen entsprechen; Änderung § 2 Verordnung über die Gewährung von Mehrarbeitsvergütung für Beamte";1;15/3404;15/3732;Entwurf eines Ersten Gesetzes zur Änderung des Postpersonalrechtsgesetzes;1;NA;NA;NA;2;NA;15019438;5;2;05. Mai;2;NA;NA;NA;;NA
2004;15;3;Deutsche Forschungsgemeinschaft;NA;NA;NA;2;NA;DFG;http://www.dfg.de/;NA;6;NA;263;2;1;14;NA;1;20040614;"Protokoll der 43. Sitzung vom 14. Juni .2004 ""Entwurf eines Gesetzes zur Neuordnung des Gentechnikrechts"", BT-Drucksache 15/3088 (ohne Anlagen)";4;5;1;2;NA;1;1;5;9;15;"Gentechnikgesetz; Bundesministerium für Verbraucherschutz, Ernährung und Landwirtschaft:

Anpassung des Gentechnikrechts an das europäische Recht, insbesondere die sog. Freisetzungsrichtlinie: Beobachtung (Monitoring) des gentechnisch veränderten Organismus (GVO) auch nach Erteilung der Genehmigung, zwingende Kennzeichnung auf allen Stufen des Inverkehrbringens, Befristung der Genehmigung auf allen Stufen, Einführung eines öffentlich zugänglichen Standortregisters sowohl für Freisetzungen von gentechnisch veränderten Organismen als auch für den Anbau von gentechnisch veränderten Pflanzen, wenn diese als Produkte zugelassen sind, Ausbau der Öffentlichkeitsinformation und Öffentlichkeitsbeteiligung, Maßnahmen zur Verhinderung des unberechtigten Vorhandenseins von GVO in anderen Produkten, Einführung der verschuldensunabhängigen und gesamtschuldnerischen Haftung für Gen-Landwirte, Gewährleistung der Koexistenz der Gentechnik verwendenden Landwirtschaft mit konventioneller und ökologischer Landwirtschaft, Wahlfreiheit für Verbraucher und Produzenten durch Kennzeichnung gentechnisch veränderter Produkte; grundlegende Änderung des Gentechnikgesetzes, Neufassungsermächtigung, Änderung § 10 Bundesnaturschutzgesetz";1;15/3088;15/3344;Entwurf eines Gesetzes zur Neuordnung des Gentechnikrechts;1;NA;NA;NA;2;NA;15019360;4;2;28;8;NA;NA;NA;;NA
2004;15;3;Zentralverband Gartenbau e. V.;Scholz, Dr. Siegfried;NA;NA;2;NA;ZVG;www.g-net.de;NA;1;26;566;2;1;14;NA;1;20040614;"Protokoll der 43. Sitzung vom 14. Juni .2004 ""Entwurf eines Gesetzes zur Neuordnung des Gentechnikrechts"", BT-Drucksache 15/3088 (ohne Anlagen)";4;5;1;2;NA;1;1;5;9;15;"Gentechnikgesetz; Bundesministerium für Verbraucherschutz, Ernährung und Landwirtschaft:

Anpassung des Gentechnikrechts an das europäische Recht, insbesondere die sog. Freisetzungsrichtlinie: Beobachtung (Monitoring) des gentechnisch veränderten Organismus (GVO) auch nach Erteilung der Genehmigung, zwingende Kennzeichnung auf allen Stufen des Inverkehrbringens, Befristung der Genehmigung auf allen Stufen, Einführung eines öffentlich zugänglichen Standortregisters sowohl für Freisetzungen von gentechnisch veränderten Organismen als auch für den Anbau von gentechnisch veränderten Pflanzen, wenn diese als Produkte zugelassen sind, Ausbau der Öffentlichkeitsinformation und Öffentlichkeitsbeteiligung, Maßnahmen zur Verhinderung des unberechtigten Vorhandenseins von GVO in anderen Produkten, Einführung der verschuldensunabhängigen und gesamtschuldnerischen Haftung für Gen-Landwirte, Gewährleistung der Koexistenz der Gentechnik verwendenden Landwirtschaft mit konventioneller und ökologischer Landwirtschaft, Wahlfreiheit für Verbraucher und Produzenten durch Kennzeichnung gentechnisch veränderter Produkte; grundlegende Änderung des Gentechnikgesetzes, Neufassungsermächtigung, Änderung § 10 Bundesnaturschutzgesetz";1;15/3088;15/3344;Entwurf eines Gesetzes zur Neuordnung des Gentechnikrechts;1;NA;NA;NA;2;NA;15019360;4;2;28;8;NA;NA;NA;;NA
2004;15;3;KWS SAAT AG;Herrlinger, Christoph;NA;NA;1;NA;NA;NA;NA;7;NA;1679;2;1;14;Es liegt ein Statement vor.;1;20040614;"Protokoll der 43. Sitzung vom 14. Juni .2004 ""Entwurf eines Gesetzes zur Neuordnung des Gentechnikrechts"", BT-Drucksache 15/3088 (ohne Anlagen)";4;5;1;2;NA;1;1;5;9;15;"Gentechnikgesetz; Bundesministerium für Verbraucherschutz, Ernährung und Landwirtschaft:

Anpassung des Gentechnikrechts an das europäische Recht, insbesondere die sog. Freisetzungsrichtlinie: Beobachtung (Monitoring) des gentechnisch veränderten Organismus (GVO) auch nach Erteilung der Genehmigung, zwingende Kennzeichnung auf allen Stufen des Inverkehrbringens, Befristung der Genehmigung auf allen Stufen, Einführung eines öffentlich zugänglichen Standortregisters sowohl für Freisetzungen von gentechnisch veränderten Organismen als auch für den Anbau von gentechnisch veränderten Pflanzen, wenn diese als Produkte zugelassen sind, Ausbau der Öffentlichkeitsinformation und Öffentlichkeitsbeteiligung, Maßnahmen zur Verhinderung des unberechtigten Vorhandenseins von GVO in anderen Produkten, Einführung der verschuldensunabhängigen und gesamtschuldnerischen Haftung für Gen-Landwirte, Gewährleistung der Koexistenz der Gentechnik verwendenden Landwirtschaft mit konventioneller und ökologischer Landwirtschaft, Wahlfreiheit für Verbraucher und Produzenten durch Kennzeichnung gentechnisch veränderter Produkte; grundlegende Änderung des Gentechnikgesetzes, Neufassungsermächtigung, Änderung § 10 Bundesnaturschutzgesetz";1;15/3088;15/3344;Entwurf eines Gesetzes zur Neuordnung des Gentechnikrechts;1;NA;NA;NA;2;NA;15019360;4;2;28;8;NA;NA;NA;;NA
2004;15;3;Ministerium für Wirtschaft und Arbeit des Landes Sachsen-Anhalt;Rehberger, Dr. Horst;NA;NA;1;Minister;NA;NA;NA;13;NA;1681;2;1;14;Einschätzung der Position gemäß des Protokolls.;1;20040614;"Protokoll der 43. Sitzung vom 14. Juni .2004 ""Entwurf eines Gesetzes zur Neuordnung des Gentechnikrechts"", BT-Drucksache 15/3088 (ohne Anlagen)";4;5;1;2;NA;1;1;5;9;15;"Gentechnikgesetz; Bundesministerium für Verbraucherschutz, Ernährung und Landwirtschaft:

Anpassung des Gentechnikrechts an das europäische Recht, insbesondere die sog. Freisetzungsrichtlinie: Beobachtung (Monitoring) des gentechnisch veränderten Organismus (GVO) auch nach Erteilung der Genehmigung, zwingende Kennzeichnung auf allen Stufen des Inverkehrbringens, Befristung der Genehmigung auf allen Stufen, Einführung eines öffentlich zugänglichen Standortregisters sowohl für Freisetzungen von gentechnisch veränderten Organismen als auch für den Anbau von gentechnisch veränderten Pflanzen, wenn diese als Produkte zugelassen sind, Ausbau der Öffentlichkeitsinformation und Öffentlichkeitsbeteiligung, Maßnahmen zur Verhinderung des unberechtigten Vorhandenseins von GVO in anderen Produkten, Einführung der verschuldensunabhängigen und gesamtschuldnerischen Haftung für Gen-Landwirte, Gewährleistung der Koexistenz der Gentechnik verwendenden Landwirtschaft mit konventioneller und ökologischer Landwirtschaft, Wahlfreiheit für Verbraucher und Produzenten durch Kennzeichnung gentechnisch veränderter Produkte; grundlegende Änderung des Gentechnikgesetzes, Neufassungsermächtigung, Änderung § 10 Bundesnaturschutzgesetz";1;15/3088;15/3344;Entwurf eines Gesetzes zur Neuordnung des Gentechnikrechts;1;NA;NA;NA;2;NA;15019360;4;2;28;8;NA;NA;NA;;NA
2004;15;4;Deutsche Krankenhausgesellschaft e.V.;Höchstetter, Renate;NA;NA;1;NA;DKG;www.dkgev.de;NA;1;22;258;2;1;15;NA;1;20041020;Transfusionsgesetz;8;1;1;2;NA;1;1;4;NA;NA;"Transfusionsgesetz Umsetzung europäischen Rechts in das Transfusionsgesetz und in arzneimittelrechtliche Vorschriften: Verlängerung der Aufbewahrungszeit für die Angaben zur Rückverfolgung von Blutprodukten (Herstellung, Inverkehrbringen, Anwendung) von 15 auf 30 Jahre, Qualitäts- und Sicherheitsanforderungen an Blutdepots, Einrichtung eines bundesweiten Registers für Blutstammzellzubereitungen beim Deutschen Institut für Medizinische Dokumentation (DIMDI), berufsrechtliche Regelung für Herstellungsleiter von Blutstammzellzubereitungen, Hämotherapierichtlinien der Bundesärztekammer und des Paul-Ehrlich-Instituts, Klärung der Begriffe ""Spende"" und ""Spendeeinrichtung"", Meldepflichten der Spendeeinrichtungen, Erleichterungen für die Herstellung bestimmter Blutprodukte in der Zahnarztpraxis oder im Operationssaal; Änderung versch. §§ Transfusionsgesetz, §§ 10, 14, 15, 137 und 138 Arzneimittelgesetz, §§ 15 und 17 Betriebsverordnung für pharmazeutische Unternehmer, §§ 22 und 34 Apothekenbetriebsordnung, §§ 7 und 10 Betriebsverordnung für Arzneimittelgroßhandelsbetriebe und § 1 Verordnung über radioaktive oder mit ionisierenden Strahlen behandelte Arzneimittel; Neufassungsermächtigung";2;15/3593;15/4174;Entwurf eines Ersten Gesetzes zur Änderung des Transfusionsgesetzes und arzneimittelrechtlicher Vorschriften;1;NA;NA;NA;2;NA;15019439;9;5;6;2;NA;NA;NA;;NA
2004;15;3;Bundesverband Emissionshandel und Klimaschutz;NA;NA;NA;2;NA;bvek;http://www.bvek.de/;NA;1;22;907;2;1;15;NA;0;20040524;24. Mai 2004 - Nationaler Zuteilungsplan für Treibhausgasemissionsberechtigungen (Zuteilungsgesetz - NAPG) (Drucksache 15/2966);17;7;1;2;NA;1;1;9;10;19;"Zuteilungsgesetz 2007; Emissionszertifikat: Festlegung des Treibhausgas-Emissionszieles für die Sektoren Industrie und Energie und des Treibhaus-Emissionsgesamtzieles der Sektoren Gewerbe/Handel/Dienstleistungen, Verkehr und Haushalte für die Perioden 2005-2007 und 2008-2012 sowie der materiellen Zuteilungsregeln für die am Emissionshandel teilnehmenden Anlagen; Zweck und Anwendungsbereich, Mengenplanung, Grundregeln für die Zuteilung, besondere Zuteilungsregeln, allgemeine Zuteilungsvorschriften, Ausgabe und Überführung von Berechtigungen, Umweltbundesamt als zuständige Behörde";1;15/2966;15/3224;"Entwurf eines Gesetzes über den Nationalen Zuteilungsplan für Treibhausgas-
Emissionsberechtigungen in der Zuteilungsperiode 2005 bis 2007
(Zuteilungsgesetz – NAPG)";2;NA;NA;NA;2;NA;15019413;24;NA;15;16;"Gesamtlänge bei der Spaltenzählung, da Änderungen nicht kenntlich gemacht wurden (ohne Anhang). Gesetz besteht nur aus §en, daher diese gezählt; Änderungen wurden nicht kenntlich gemacht!";NA;NA;;NA
2004;15;3;Teutonia Zementwerk AG;NA;NA;NA;2;NA;NA;NA;NA;7;NA;1471;2;1;15;NA;0;20040524;24. Mai 2004 - Nationaler Zuteilungsplan für Treibhausgasemissionsberechtigungen (Zuteilungsgesetz - NAPG) (Drucksache 15/2966);17;7;1;2;NA;1;1;9;10;19;"Zuteilungsgesetz 2007; Emissionszertifikat: Festlegung des Treibhausgas-Emissionszieles für die Sektoren Industrie und Energie und des Treibhaus-Emissionsgesamtzieles der Sektoren Gewerbe/Handel/Dienstleistungen, Verkehr und Haushalte für die Perioden 2005-2007 und 2008-2012 sowie der materiellen Zuteilungsregeln für die am Emissionshandel teilnehmenden Anlagen; Zweck und Anwendungsbereich, Mengenplanung, Grundregeln für die Zuteilung, besondere Zuteilungsregeln, allgemeine Zuteilungsvorschriften, Ausgabe und Überführung von Berechtigungen, Umweltbundesamt als zuständige Behörde";1;15/2966;15/3224;"Entwurf eines Gesetzes über den Nationalen Zuteilungsplan für Treibhausgas-
Emissionsberechtigungen in der Zuteilungsperiode 2005 bis 2007
(Zuteilungsgesetz – NAPG)";2;NA;NA;NA;2;NA;15019413;24;NA;15;16;"Gesamtlänge bei der Spaltenzählung, da Änderungen nicht kenntlich gemacht wurden (ohne Anhang). Gesetz besteht nur aus §en, daher diese gezählt; Änderungen wurden nicht kenntlich gemacht!";NA;NA;;NA
2004;15;3;Kraftwerk Dessau GmbH;Kleinschmidt, NA;NA;NA;2;NA;NA;NA;NA;7;NA;1473;2;1;15;NA;0;20040524;24. Mai 2004 - Nationaler Zuteilungsplan für Treibhausgasemissionsberechtigungen (Zuteilungsgesetz - NAPG) (Drucksache 15/2966);17;7;1;2;NA;1;1;9;10;19;"Zuteilungsgesetz 2007; Emissionszertifikat: Festlegung des Treibhausgas-Emissionszieles für die Sektoren Industrie und Energie und des Treibhaus-Emissionsgesamtzieles der Sektoren Gewerbe/Handel/Dienstleistungen, Verkehr und Haushalte für die Perioden 2005-2007 und 2008-2012 sowie der materiellen Zuteilungsregeln für die am Emissionshandel teilnehmenden Anlagen; Zweck und Anwendungsbereich, Mengenplanung, Grundregeln für die Zuteilung, besondere Zuteilungsregeln, allgemeine Zuteilungsvorschriften, Ausgabe und Überführung von Berechtigungen, Umweltbundesamt als zuständige Behörde";1;15/2966;15/3224;"Entwurf eines Gesetzes über den Nationalen Zuteilungsplan für Treibhausgas-
Emissionsberechtigungen in der Zuteilungsperiode 2005 bis 2007
(Zuteilungsgesetz – NAPG)";2;NA;NA;NA;2;NA;15019413;24;NA;15;16;"Gesamtlänge bei der Spaltenzählung, da Änderungen nicht kenntlich gemacht wurden (ohne Anhang). Gesetz besteht nur aus §en, daher diese gezählt; Änderungen wurden nicht kenntlich gemacht!";NA;NA;;NA
2004;15;3;Verband alleinerziehender Mütter und Väter;Liebisch;NA;NA;1;NA;vamv;www.vamv.de;NA;1;56;1625;2;1;16;NA;1;20040526;60. Sitzung am 26. Mai 2004 - Gesetzentwurf zur Änderung der Abgabenordnung;7;6;1;2;NA;4;1;1;NA;NA;"Abgabenordnung Erhalt der Gemeinnützigkeit von Fördervereinen für Betriebe gewerblicher Art durch Wegfall der Voraussetzung der Gemeinnützigkeit der geförderten Einrichtung, Ausstellung von Zuwendungsbestätigungen durch diese Betriebe; Änderung § 58 Abgabenordnung sowie von § 1a Einführungsgesetz zur Abgabenordnung";2;15/904;15/3339;Entwurf eines Gesetzes zur Änderung der Abgabenordnung;4;NA;NA;NA;2;NA;15019101;3;2;0.5;3;NA;NA;NA;;NA
